step,flux_to_10,flux_to_14,dissipation,entropy,m2,mass_error
3.127000000000000000e+03,-1.519223808752400622e-13,6.590809899072841006e-12,1.220235987822195085e+02,1.628413003030469465e-07,9.999999834075337102e-01,2.220446049250313081e-16
3.128000000000000000e+03,-1.520924276780059649e-13,6.604306711788311530e-12,1.219857012053368521e+02,1.615839122898398494e-07,9.999999835426405248e-01,1.110223024625156540e-16
3.129000000000000000e+03,-1.522598266109584509e-13,6.617738067744855525e-12,1.219483083259461296e+02,1.603344901503516459e-07,9.999999836768314054e-01,3.330669073875469621e-16
3.130000000000000000e+03,-1.524246127601056994e-13,6.631103656840463349e-12,1.219114128831868840e+02,1.590930138556570940e-07,9.999999838101110150e-01,1.110223024625156540e-16
3.131000000000000000e+03,-1.525868207808906091e-13,6.644403185953120620e-12,1.218750077313816575e+02,1.578594645886466848e-07,9.999999839424804637e-01,3.330669073875469621e-16
3.132000000000000000e+03,-1.527464849032467284e-13,6.657636378535102781e-12,1.218390858380281543e+02,1.566338214276100886e-07,9.999999840739439705e-01,2.220446049250313081e-16
3.133000000000000000e+03,-1.529036389365979663e-13,6.670802974216758824e-12,1.218036402818292032e+02,1.554160638027701392e-07,9.999999842045039777e-01,1.110223024625156540e-16
3.134000000000000000e+03,-1.530583162747995892e-13,6.683902728419448110e-12,1.217686642507595991e+02,1.542061705109171770e-07,9.999999843341631500e-01,2.220446049250313081e-16
3.135000000000000000e+03,-1.532105499010241339e-13,6.696935411977478443e-12,1.217341510401689959e+02,1.530041195069948988e-07,9.999999844629248180e-01,2.220446049250313081e-16
3.136000000000000000e+03,-1.533603723925908780e-13,6.709900810768730344e-12,1.217000940509206259e+02,1.518098881395694815e-07,9.999999845907925344e-01,1.110223024625156540e-16
3.137000000000000000e+03,-1.535078159257401772e-13,6.722798725353773659e-12,1.216664867875642955e+02,1.506234538301861902e-07,9.999999847177687418e-01,2.220446049250313081e-16
3.138000000000000000e+03,-1.536529122803528731e-13,6.735628970623234970e-12,1.216333228565439128e+02,1.494447927541233978e-07,9.999999848438574368e-01,0.000000000000000000e+00
3.139000000000000000e+03,-1.537956928446166894e-13,6.748391375453253446e-12,1.216005959644383125e+02,1.482738815185487924e-07,9.999999849690608400e-01,2.220446049250313081e-16
3.140000000000000000e+03,-1.539361886196381525e-13,6.761085782368704435e-12,1.215682999162345368e+02,1.471106953987875369e-07,9.999999850933828371e-01,4.440892098500626162e-16
3.141000000000000000e+03,-1.540744302240027883e-13,6.773712047214141519e-12,1.215364286136339445e+02,1.459552092389285684e-07,9.999999852168275360e-01,2.220446049250313081e-16
3.142000000000000000e+03,-1.542104478982822568e-13,6.786270038832097578e-12,1.215049760533890293e+02,1.448073983522375613e-07,9.999999853393972682e-01,2.220446049250313081e-16
3.143000000000000000e+03,-1.543442715094902675e-13,6.798759638748672952e-12,1.214739363256715166e+02,1.436672366458196828e-07,9.999999854610961414e-01,2.220446049250313081e-16
3.144000000000000000e+03,-1.544759305554878819e-13,6.811180740866171603e-12,1.214433036124708565e+02,1.425346981867822149e-07,9.999999855819272643e-01,4.440892098500626162e-16
3.145000000000000000e+03,-1.546054541693375207e-13,6.823533251162619682e-12,1.214130721860220916e+02,1.414097562146968939e-07,9.999999857018946336e-01,2.220446049250313081e-16
3.146000000000000000e+03,-1.547328711236079732e-13,6.835817087397979088e-12,1.213832364072631975e+02,1.402923842632970813e-07,9.999999858210009140e-01,4.440892098500626162e-16
3.147000000000000000e+03,-1.548582098346294503e-13,6.848032178826893646e-12,1.213537907243204330e+02,1.391825542843886185e-07,9.999999859392512125e-01,2.220446049250313081e-16
3.148000000000000000e+03,-1.549814983667004720e-13,6.860178465917821714e-12,1.213247296710221832e+02,1.380802395455356954e-07,9.999999860566473053e-01,4.440892098500626162e-16
3.149000000000000000e+03,-1.551027644362454046e-13,6.872255900078329821e-12,1.212960478654399736e+02,1.369854110882715673e-07,9.999999861731947437e-01,2.220446049250313081e-16
3.150000000000000000e+03,-1.552220354159263820e-13,6.884264443386515848e-12,1.212677400084565562e+02,1.358980411805340151e-07,9.999999862888959701e-01,1.110223024625156540e-16
3.151000000000000000e+03,-1.553393383387055990e-13,6.896204068328239432e-12,1.212398008823599582e+02,1.348181008847417179e-07,9.999999864037552033e-01,2.220446049250313081e-16
3.152000000000000000e+03,-1.554546999018632255e-13,6.908074757540194341e-12,1.212122253494640916e+02,1.337455614004512976e-07,9.999999865177757741e-01,3.330669073875469621e-16
3.153000000000000000e+03,-1.555681464709674598e-13,6.919876503558521497e-12,1.211850083507539466e+02,1.326803929643503590e-07,9.999999866309623453e-01,3.330669073875469621e-16
3.154000000000000000e+03,-1.556797040838006074e-13,6.931609308572954582e-12,1.211581449045564085e+02,1.316225660815458743e-07,9.999999867433184697e-01,1.110223024625156540e-16
3.155000000000000000e+03,-1.557893984542384840e-13,6.943273184186247804e-12,1.211316301052346347e+02,1.305720509803253959e-07,9.999999868548477000e-01,0.000000000000000000e+00
3.156000000000000000e+03,-1.558972549760867536e-13,6.954868151178872901e-12,1.211054591219072449e+02,1.295288175108376751e-07,9.999999869655538109e-01,1.110223024625156540e-16
3.157000000000000000e+03,-1.560032987268723326e-13,6.966394239278741429e-12,1.210796271971901064e+02,1.284928351546298034e-07,9.999999870754407993e-01,2.220446049250313081e-16
3.158000000000000000e+03,-1.561075544715915271e-13,6.977851486935931333e-12,1.210541296459617229e+02,1.274640729229961909e-07,9.999999871845131061e-01,2.220446049250313081e-16
3.159000000000000000e+03,-1.562100466664150536e-13,6.989239941102227153e-12,1.210289618541510492e+02,1.264425000323201324e-07,9.999999872927742839e-01,2.220446049250313081e-16
3.160000000000000000e+03,-1.563107994623502721e-13,7.000559657015380985e-12,1.210041192775468772e+02,1.254280851359645844e-07,9.999999874002285516e-01,3.330669073875469621e-16
3.161000000000000000e+03,-1.564098367088622216e-13,7.011810697988010981e-12,1.209795974406299024e+02,1.244207966662258774e-07,9.999999875068801281e-01,1.110223024625156540e-16
3.162000000000000000e+03,-1.565071819574515908e-13,7.022993135200977443e-12,1.209553919354250979e+02,1.234206033981744585e-07,9.999999876127321219e-01,1.110223024625156540e-16
3.163000000000000000e+03,-1.566028584651926007e-13,7.034107047501140398e-12,1.209314984203755188e+02,1.224274729039158749e-07,9.999999877177896401e-01,1.110223024625156540e-16
3.164000000000000000e+03,-1.566968891982303221e-13,7.045152521203465523e-12,1.209079126192363418e+02,1.214413735594111691e-07,9.999999878220557914e-01,2.220446049250313081e-16
3.165000000000000000e+03,-1.567892968352365428e-13,7.056129649897236082e-12,1.208846303199889718e+02,1.204622725543427680e-07,9.999999879255356827e-01,1.110223024625156540e-16
3.166000000000000000e+03,-1.568801037708273651e-13,7.067038534256435501e-12,1.208616473737749857e+02,1.194901378986314818e-07,9.999999880282324227e-01,2.220446049250313081e-16
3.167000000000000000e+03,-1.569693321189401616e-13,7.077879281854071177e-12,1.208389596938489348e+02,1.185249365430260631e-07,9.999999881301508964e-01,1.110223024625156540e-16
3.168000000000000000e+03,-1.570570037161728682e-13,7.088652006980434649e-12,1.208165632545506156e+02,1.175666360522579488e-07,9.999999882312944344e-01,2.220446049250313081e-16
3.169000000000000000e+03,-1.571431401250836431e-13,7.099356830465163262e-12,1.207944540902957158e+02,1.166152029473831711e-07,9.999999883316681437e-01,1.110223024625156540e-16
3.170000000000000000e+03,-1.572277626374533944e-13,7.109993879503021707e-12,1.207726282945842229e+02,1.156706046006939519e-07,9.999999884312751330e-01,3.330669073875469621e-16
3.171000000000000000e+03,-1.573108922775101382e-13,7.120563287483342876e-12,1.207510820190274359e+02,1.147328071336865223e-07,9.999999885301207314e-01,1.110223024625156540e-16
3.172000000000000000e+03,-1.573925498051167542e-13,7.131065193823020579e-12,1.207298114723918019e+02,1.138017775337363850e-07,9.999999886282082695e-01,1.110223024625156540e-16
3.173000000000000000e+03,-1.574727557189211532e-13,7.141499743802953965e-12,1.207088129196605450e+02,1.128774821069001905e-07,9.999999887255421882e-01,0.000000000000000000e+00
3.174000000000000000e+03,-1.575515302594713563e-13,7.151867088407945261e-12,1.206880826811114247e+02,1.119598872620496849e-07,9.999999888221264843e-01,0.000000000000000000e+00
3.175000000000000000e+03,-1.576288934122931887e-13,7.162167384169871497e-12,1.206676171314117312e+02,1.110489592956704830e-07,9.999999889179651547e-01,1.110223024625156540e-16
3.176000000000000000e+03,-1.577048649109337676e-13,7.172400793014129411e-12,1.206474126987289850e+02,1.101446638434617701e-07,9.999999890130633062e-01,0.000000000000000000e+00
3.177000000000000000e+03,-1.577794642399689941e-13,7.182567482109253369e-12,1.206274658638578643e+02,1.092469671081616057e-07,9.999999891074247138e-01,3.330669073875469621e-16
3.178000000000000000e+03,-1.578527106379765862e-13,7.192667623719638441e-12,1.206077731593623525e+02,1.083558354219090876e-07,9.999999892010527081e-01,6.661338147750939243e-16
3.179000000000000000e+03,-1.579246231004750850e-13,7.202701395061297550e-12,1.205883311687336317e+02,1.074712340313226813e-07,9.999999892939526180e-01,6.661338147750939243e-16
3.180000000000000000e+03,-1.579952203828285282e-13,7.212668978160605034e-12,1.205691365255626266e+02,1.065931286580104195e-07,9.999999893861286626e-01,4.440892098500626162e-16
3.181000000000000000e+03,-1.580645210031175002e-13,7.222570559715925650e-12,1.205501859127274145e+02,1.057214852825997413e-07,9.999999894775843945e-01,5.551115123125782702e-16
3.182000000000000000e+03,-1.581325432449775169e-13,7.232406330962102352e-12,1.205314760615950149e+02,1.048562691514887778e-07,9.999999895683246987e-01,5.551115123125782702e-16
3.183000000000000000e+03,-1.581993051604042149e-13,7.242176487537729348e-12,1.205130037512374059e+02,1.039974461149450093e-07,9.999999896583531278e-01,6.661338147750939243e-16
3.184000000000000000e+03,-1.582648245725259009e-13,7.251881229355126417e-12,1.204947658076615653e+02,1.031449810785059901e-07,9.999999897476750110e-01,4.440892098500626162e-16
3.185000000000000000e+03,-1.583291190783449003e-13,7.261520760473007214e-12,1.204767591030526148e+02,1.022988402290202491e-07,9.999999898362930129e-01,5.551115123125782702e-16
3.186000000000000000e+03,-1.583922060514456599e-13,7.271095288971714750e-12,1.204589805550311752e+02,1.014589881535473318e-07,9.999999899242129064e-01,3.330669073875469621e-16
3.187000000000000000e+03,-1.584541026446737192e-13,7.280605026831061998e-12,1.204414271259228286e+02,1.006253909533477595e-07,9.999999900114373563e-01,5.551115123125782702e-16
3.188000000000000000e+03,-1.585148257927811088e-13,7.290050189810612849e-12,1.204240958220416218e+02,9.979801314051200485e-08,9.999999900979721357e-01,5.551115123125782702e-16
3.189000000000000000e+03,-1.585743922150436511e-13,7.299430997332456726e-12,1.204069836929850936e+02,9.897682019661597010e-08,9.999999901838210192e-01,4.440892098500626162e-16
3.190000000000000000e+03,-1.586328184178456736e-13,7.308747672366337914e-12,1.203900878309423348e+02,9.816177757855361319e-08,9.999999902689877818e-01,4.440892098500626162e-16
3.191000000000000000e+03,-1.586901206972365735e-13,7.318000441317157383e-12,1.203734053700140123e+02,9.735285050141817001e-08,9.999999903534766421e-01,4.440892098500626162e-16
3.192000000000000000e+03,-1.587463151414566376e-13,7.327189533914755815e-12,1.203569334855446158e+02,9.655000405434431266e-08,9.999999904372920412e-01,5.551115123125782702e-16
3.193000000000000000e+03,-1.588014176334342598e-13,7.336315183105950381e-12,1.203406693934655607e+02,9.575320320522348918e-08,9.999999905204386419e-01,5.551115123125782702e-16
3.194000000000000000e+03,-1.588554438532536498e-13,7.345377624948768713e-12,1.203246103496509392e+02,9.496241336042780822e-08,9.999999906029202190e-01,4.440892098500626162e-16
3.195000000000000000e+03,-1.589084092805943443e-13,7.354377098508834839e-12,1.203087536492836449e+02,9.417759959216499427e-08,9.999999906847412134e-01,2.220446049250313081e-16
3.196000000000000000e+03,-1.589603291971422435e-13,7.363313845757881227e-12,1.202930966262328809e+02,9.339872753106773144e-08,9.999999907659049558e-01,4.440892098500626162e-16
3.197000000000000000e+03,-1.590112186889728295e-13,7.372188111474315866e-12,1.202776366524425953e+02,9.262576181619450751e-08,9.999999908464167753e-01,4.440892098500626162e-16
3.198000000000000000e+03,-1.590610926489064148e-13,7.381000143145824973e-12,1.202623711373303053e+02,9.185866798662416085e-08,9.999999909262802245e-01,4.440892098500626162e-16
3.199000000000000000e+03,-1.591099657788363795e-13,7.389750190873966117e-12,1.202472975271966646e+02,9.109741115330907939e-08,9.999999910054997443e-01,4.440892098500626162e-16
3.200000000000000000e+03,-1.591578525920300961e-13,7.398438507280683879e-12,1.202324133046450072e+02,9.034195666923494975e-08,9.999999910840793316e-01,5.551115123125782702e-16
3.201000000000000000e+03,-1.592047674154033479e-13,7.407065347416767457e-12,1.202177159880111361e+02,8.959226968926565809e-08,9.999999911620234272e-01,5.551115123125782702e-16
3.202000000000000000e+03,-1.592507243917683173e-13,7.415630968672156500e-12,1.202032031308029474e+02,8.884831550705297425e-08,9.999999912393362500e-01,4.440892098500626162e-16
3.203000000000000000e+03,-1.592957374820552707e-13,7.424135630688082246e-12,1.201888723211496171e+02,8.811005966981159391e-08,9.999999913160215748e-01,3.330669073875469621e-16
3.204000000000000000e+03,-1.593398204675082930e-13,7.432579595271005199e-12,1.201747211812602956e+02,8.737746753789494775e-08,9.999999913920836203e-01,3.330669073875469621e-16
3.205000000000000000e+03,-1.593829869518562325e-13,7.440963126308317020e-12,1.201607473668925934e+02,8.665050451041732936e-08,9.999999914675266055e-01,4.440892098500626162e-16
3.206000000000000000e+03,-1.594252503634573427e-13,7.449286489685764638e-12,1.201469485668293657e+02,8.592913591772408172e-08,9.999999915423549712e-01,3.330669073875469621e-16
3.207000000000000000e+03,-1.594666239574198662e-13,7.457549953206580423e-12,1.201333225023652744e+02,8.521332780195540737e-08,9.999999916165718261e-01,4.440892098500626162e-16
3.208000000000000000e+03,-1.595071208176970983e-13,7.465753786512229557e-12,1.201198669268017198e+02,8.450304503299278380e-08,9.999999916901827213e-01,3.330669073875469621e-16
3.209000000000000000e+03,-1.595467538591593518e-13,7.473898261004866698e-12,1.201065796249505269e+02,8.379825386521519596e-08,9.999999917631905433e-01,4.440892098500626162e-16
3.210000000000000000e+03,-1.595855358296398966e-13,7.481983649771280602e-12,1.200934584126462568e+02,8.309891972021671543e-08,9.999999918355999551e-01,3.330669073875469621e-16
3.211000000000000000e+03,-1.596234793119590121e-13,7.490010227508502795e-12,1.200805011362667045e+02,8.240500841113619205e-08,9.999999919074149535e-01,3.330669073875469621e-16
3.212000000000000000e+03,-1.596605967259232012e-13,7.497978270450894512e-12,1.200677056722615106e+02,8.171648581259730029e-08,9.999999919786395353e-01,4.440892098500626162e-16
3.213000000000000000e+03,-1.596969003303013307e-13,7.505888056298745826e-12,1.200550699266891144e+02,8.103331797466117865e-08,9.999999920492774752e-01,5.551115123125782702e-16
3.214000000000000000e+03,-1.597324022247783809e-13,7.513739864148374033e-12,1.200425918347611116e+02,8.035547057057031838e-08,9.999999921193334362e-01,4.440892098500626162e-16
3.215000000000000000e+03,-1.597671143518853406e-13,7.521533974423656691e-12,1.200302693603949962e+02,7.968290967668616480e-08,9.999999921888114152e-01,3.330669073875469621e-16
3.216000000000000000e+03,-1.598010484989075431e-13,7.529270668808976674e-12,1.200181004957737656e+02,7.901560188622016503e-08,9.999999922577145206e-01,3.330669073875469621e-16
3.217000000000000000e+03,-1.598342162997700064e-13,7.536950230183576017e-12,1.200060832609134849e+02,7.835351331267040197e-08,9.999999923260469714e-01,5.551115123125782702e-16
3.218000000000000000e+03,-1.598666292369016690e-13,7.544572942557281403e-12,1.199942157032380834e+02,7.769660959238889824e-08,9.999999923938140967e-01,3.330669073875469621e-16
